"","ID","site_url","author","headline","language","country","global_rank","US_rank","top1_country","top2_country","top3_country","bounce_rate","daily_pageviews_per_visitor","daily_time_on_site","percentage_search_visits","num_sites_linking_in","gender","educational_level","browsing_location","stumble_upon","pinterest","linkedin","fb_total","fb_comments","fb_reactions","fb_shares","type","sentiment","gop_nlp","email_nlp","comei_nlp","reveal_nlp","comment_nlp","soro_nlp","acknowledg_nlp","emf_nlp","rig_nlp","jihad_nlp","femin_nlp","hillary_nlp","neomasculin_nlp","natur_nlp","weight_nlp","gmo_nlp","trump_nlp","brief_nlp","roi_nlp","tax_nlp"
"2367",2367,"jewsnews.co.il","admin","netanyahu accuses obama of plan to destroy israels air force","english","United States",82617,42004,"United States","United Kingdom","Australia",0.796,1.4,159,0.033,1075,"male","some college","home",0,0,81,7795,867,2547,4381,"bs",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368",2368,"barenakedislam.com","BareNakedIslam","massachusetts: designated terrorist group cair demands synagogue cancel speakers who are pro-israel anti-islam","english","United States",106761,37654,"United States","Canada","Germany",0.723,1.6,181,0.216,2156,"male","graduate school","home",0,0,244,5,3,1,1,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2369",2369,"godlikeproductions.com","Anonymous Coward (UID 73269813)","i sense a giant earthquake will happen today","english","United States",11034,3351,"United States","South Korea","United Kingdom",0.194,9.79,273,0.133,4092,"male","some college","home",0,0,12,7832,2341,774,4717,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370",2370,"silverdoctors.com","The Doc","exposing huma abedin, rigged election computers & the man behind the rigged silver market","english","United States",55978,20863,"United States","United Kingdom","Germany",0.553,2.21,282,0.076,1519,"male","college","home",0,0,60,38,17,16,5,"bs",-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2371",2371,"dailystormer.com","Andrew Anglin","google violence at temple u popular across the country","english","United States",1397538,62478,"United States","Canada","United Kingdom",0.982,1,722,0.018,1750,"male","some college","home",1,0,22,6391,2994,2010,1387,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2372",2372,"thenewamerican.com","C. Mitchell Shaw","trump-russia connection or wild conspiracy theory?","english","United States",101669,27745,"United States","Canada","Germany",0.838,1.3,135,0.385,5454,"male","some college","home",0,0,44,574,105,154,315,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2373",2373,"usuncut.com","dylan20","trump supporters brutally attack gay man in california","english","India",2800350,62478,"United States","Canada","United Kingdom",0.929,1,102,0,1487,"female","college","home",0,0,66,1001,311,282,408,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2374",2374,"thefederalistpapers.org","Brian Thomas","fbi director james comeys internal memo on hillary investigation was just leaked","english","United States",27802,7307,"United States","Canada","South Korea",0.825,1.56,191,0.051,1558,"male","some college","home",0,0,24,21,0,3,18,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2375",2375,"humansarefree.com","noreply@blogger.com (Alexander Light)","actress roseanne barr: 'mk ultra rules in hollywood'","english","United States",69143,29949,"United States","United Kingdom","Switzerland",0.734,1.7,191,0.243,2759,"male","graduate school","home",0,0,18,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2376",2376,"thecommonsenseshow.com","Dave Hodges","help blow up the globalists plot to steal the presidency- make this go viral","english","United States",72259,20049,"United States","Canada","Luxembourg",0.709,1.62,166,0.07,1788,"male","some college","home",0,0,75,8826,1232,1793,5801,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2377",2377,"lewrockwell.com","Walter E. Block","why doesnt snl ridicule barack obama?","english","United States",40940,9926,"United States","Canada","Mexico",0.435,3.12,243,0.085,7706,"male","some college","home",2,0,192,2130,646,523,961,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2378",2378,"elmundotoday.com","Javi Ramos","la tarifa familiar de movistar fusi„≥n incluir„° las l„≠neas de los amantes","spanish","Spain",34709,1379,"Spain","France","Mexico",0.698,1.78,166,0.188,1480,"male","graduate school","work",0,0,3,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2379",2379,"madworldnews.com","Dawn Parabellum","after trumps prediction was brushed off over a year ago, it just came true","english","United States",54550,18989,"United States","Australia","India",0.761,1.67,218,0.078,1411,"male","some college","home",0,0,6,2313,180,254,1879,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2380",2380,"lewrockwell.com","No Author","the average american has no money","english","United States",40940,9926,"United States","Canada","Mexico",0.435,3.12,243,0.085,7706,"male","some college","home",2,0,192,2130,646,523,961,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2381",2381,"conservativetribune.com","V Saxena","sc gov. nikki haley announces shes voting for donald trump","english","United States",772,202,"United States","Canada","United Kingdom",0.718,1.85,247,0.025,6776,"male","some college","home",0,0,226,1170,89,587,494,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2382",2382,"liberalamerica.org","Darrell Lucus","alt-right architect glenn beck opens fire on alt-right: ògrave threat to the republic (audio, tweet)","english","United States",289669,69778,"United States","Canada","United Kingdom",0.862,1.2,158,0.124,653,"female","graduate school","home",0,0,15,0,0,0,0,"bs",-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2383",2383,"veteranstoday.com","Press TV","judge warns trump campaign on voter intimidation in ohio","english","United States",38999,20576,"United States","Germany","Australia",0.527,2.19,239,0.123,6603,"male","graduate school","home",0,0,43,184,29,107,48,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2384",2384,"bipartisanreport.com","Elisabeth Parker","donald trump hit with very shady voter intimidation lawsuit in arizona (details)","english","United States",42164,9914,"United States","Canada","Saudi Arabia",0.783,1.97,263,0.033,1133,"female","college","home",0,0,13,1899,196,1559,144,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2385",2385,"guardianlv.com","Cherese Jackson","pepsi pledges to cut sugar: replacing one addictive substance with another","english","United States",183849,70070,"United States","India","Canada",0.756,2.2,161,0.408,4186,"female","college","work",0,0,121,1485,266,421,798,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386",2386,"twitchy.com","Gregor Eisenstein","re: joe biden unaware hes first in line for hillarys old job, so dont spoil the surprise","english","United States",17678,3658,"United States","Canada","United Kingdom",0.583,3.06,301,0.074,3170,"male","some college","home",0,14,267,547,59,55,433,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2387",2387,"voltairenet.org","Thierry Meyssan","werden sich die vereinigten staaten reformieren oder zerrei„ˇen?, von thierry meyssan","german","United States",27090,2842,"France","Germany","Spain",0.624,1.87,164,0.205,8696,"male","graduate school","home",0,0,68,21237,2284,5005,13948,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2388",2388,"thefederalistpapers.org","C.E. Dyer","here's the trump ad hillary is suing to stop; watch it before it's gone | the federalist papers","english","United States",27802,7307,"United States","Canada","South Korea",0.825,1.56,191,0.051,1558,"male","some college","home",0,0,24,21,0,3,18,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2389",2389,"dcclothesline.com","Melissa Dykes","leaked email: òif she wins, hillary will own the supreme court for the next 30 to 40 years","english","United States",114706,27314,"United States","Canada","United Kingdom",0.675,1.7,188,0.076,1595,"male","some college","home",0,0,20,1,0,0,1,"bs",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2390",2390,"survivopedia.com","Carmela Tyrell","how to choose the best batteries for prepper solar systems","english","United States",127599,38106,"United States","Romania","United Kingdom",0.759,1.8,169,0.29,515,"female","graduate school","home",0,0,6,54,0,2,52,"bs",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391",2391,"thepoke.co.uk","Poke Staff","kathy burke had a wonderful response to helena bonham carter in the letters page of time out","english","United Kingdom",23398,1944,"United Kingdom","United States","Australia",0.78,1.71,177,0.1,1236,"female","graduate school","work",0,0,1,56,2,5,49,"bs",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2392",2392,"davidstockmanscontracorner.com","David Stockman","a suckers rally like no other","english","United States",760635,364204,"United States","Canada","Russia",0.703,1.7,128,0.068,1268,"male","graduate school","home",0,0,33,603,110,127,366,"bs",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393",2393,"counterpunch.org","Louis Proyect","the outsider-insider: isaac babels big mistake","english","United States",32154,12150,"United States","United Kingdom","Canada",0.618,2.04,209,0.205,13259,"male","graduate school","home",1,0,138,648,151,197,300,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2394",2394,"trueactivist.com","Whitney Webb","the fbis war against hillary clinton will likely lead to an indictment","english","United States",20252,19553,"United States","South Africa","Philippines",0.399,12,517,0.09,3061,"male","graduate school","home",0,0,48,6,4,1,1,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2395",2395,"dailystormer.com","Andrew Anglin","media kikes: 91% of trump coverage is negative","english","United States",1397538,62478,"United States","Canada","United Kingdom",0.982,1,722,0.018,1750,"male","some college","home",1,0,22,6391,2994,2010,1387,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2396",2396,"worldtruth.tv","Eddy Lavine","cop versus two informed teens who refuse to submit to an unlawful detainment","english","Tuvalue",42851,49915,"United States","Japan","South Africa",0.872,1.28,159,0.049,1790,"male","some college","home",0,0,35,871,19,88,764,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2397",2397,"antiwar.com","Pat Hynes","girl soldiers: forgotten casualties of war","english","United States",70428,25938,"United States","Canada","Switzerland",0.639,1.7,168,0.129,8183,"male","graduate school","home",7,0,1055,162,29,40,93,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398",2398,"theeconomiccollapseblog.com","K","re: why donald trump must shut down the federal reserve and start issuing debt-free money","english","United States",85173,22554,"United States","Mexico","Canada",0.75,1.4,107,0.129,4636,"male","some college","home",0,0,134,0,0,0,0,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2399",2399,"freedomoutpost.com","NaturalBoredCitizen","re: trump tells media secret obama story behind 2016 election","english","United States",129590,34606,"United States","Canada","United Kingdom",0.651,2.1,209,0.068,2213,"male","some college","home",0,0,80,23,2,4,17,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2400",2400,"der-postillon.com","noreply@blogger.com (Der Postillon)","„berall gr„§ssliche pop-videos: erste youtube-nutzer w„ºnschen sich gema-hinweis zur„ºck","german","United States",17390,735,"Germany","Austria","Switzerland",0.725,1.57,160,0.075,1617,"male","graduate school","work",0,0,17,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2401",2401,"jewsnews.co.il","admin","trump-hating reporter nearly catatonic on air after oreilly proves shes a fraud","english","United States",82617,42004,"United States","United Kingdom","Australia",0.796,1.4,159,0.033,1075,"male","some college","home",0,0,81,7795,867,2547,4381,"bs",-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2402",2402,"veteranstoday.com","GPD","western firms primed to cash in on syrias oil and gas òfrontier","english","United States",38999,20576,"United States","Germany","Australia",0.527,2.19,239,0.123,6603,"male","graduate school","home",0,0,43,184,29,107,48,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403",2403,"elmundotoday.com","Xavi Puig","bob dylan no podr„° recoger el nobel porque viene el del gas a revisar la calderaù","spanish","Spain",34709,1379,"Spain","France","Mexico",0.698,1.78,166,0.188,1480,"male","graduate school","work",0,0,3,1,0,0,1,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2404",2404,"paulcraigroberts.org","pcr3","trumps opponents see normal americans as deplorables î paul craig roberts","english","United States",61155,42150,"United States","United Kingdom","Canada",0.648,1.7,149,0.045,3415,"male","graduate school","home",51,0,174,83,13,11,59,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2405",2405,"veteranstoday.com","South Front","what does washington òplan b in syria really mean?","english","United States",38999,20576,"United States","Germany","Australia",0.527,2.19,239,0.123,6603,"male","graduate school","home",0,0,43,184,29,107,48,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2406",2406,"thepoke.co.uk","Poke Staff","a guide to the topical fireworks of 2016","english","United Kingdom",23398,1944,"United Kingdom","United States","Australia",0.78,1.71,177,0.1,1236,"female","graduate school","work",0,0,1,56,2,5,49,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2407",2407,"southfront.org","Mike Rivero","syrian war report ì november 9, 2016: russian navy is ready to strike terrorists in aleppo","english","United States",20888,12402,"United States","Germany","United States",0.424,3.52,490,0.122,444,"male","graduate school","home",0,0,2,1404,201,721,482,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2408",2408,"amren.com","Henry Wolff","call for action to tackle growing ethnic segregation across uk","english","United States",77195,28604,"United States","United Kingdom","Netherlands",0.533,2.5,225,0.186,1751,"male","some college","home",2,0,3,463,233,42,188,"bs",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2409",2409,"investmentwatchblog.com","IWB","the real reason obamacare is coming unglued","english","United States",54184,20104,"United States","Canada","Australia",0.652,2.3,303,0.136,2570,"male","graduate school","home",0,0,38,19,0,4,15,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410",2410,"americasfreedomfighters.com","Dean James","breaking: trump just gave obama horrible news... check out what the pentagon just did","english","United States",12401,3282,"United States","Canada","Australia",0.734,1.8,227,0.027,1557,"male","some college","home",0,0,18,479,9,54,416,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2411",2411,"elmundotoday.com","Redacci√≥n","sustituyen la paloma de la paz por un dron","spanish","Spain",34709,1379,"Spain","France","Mexico",0.698,1.78,166,0.188,1480,"male","graduate school","work",0,0,3,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2412",2412,"nakedcapitalism.com","JohnnyGL","comment on 2:00pm water cooler 10/28/2016 by johnnygl","english","United States",75529,18299,"United States","South Africa","Canada",0.581,1.96,182,0.084,4815,"male","some college","work",0,0,56,64,13,27,24,"bs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413",2413,"theeventchronicle.com","Editor","breaking: we caught obama spending 30 million dollars against trump to rig this election","english","United States",128889,69931,"United States","Australia","Germany",0.73,1.4,152,0.298,1555,"male","college","home",0,0,6,1810,283,468,1059,"bs",-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2414",2414,"der-postillon.com","noreply@blogger.com (Der Postillon)","mann verhaftet, nachdem er in single-b„∂rse komplizin zum pferdestehlen suchte","german","United States",17390,735,"Germany","Austria","Switzerland",0.725,1.57,160,0.075,1617,"male","graduate school","work",0,0,17,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415",2415,"antiwar.com","Jason Ditz","russia extends aleppo ceasefire through friday, urges rebels to leave","english","United States",70428,25938,"United States","Canada","Switzerland",0.639,1.7,168,0.129,8183,"male","graduate school","home",7,0,1055,162,29,40,93,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2416",2416,"vdare.com","Paul Gottfried","yes, virginia (dare), there are righteous jews for trump.","english","United States",104180,28947,"United States","United Kingdom","Canada",0.526,2.5,237,0.104,3127,"male","graduate school","home",18,0,4,2450,315,835,1300,"bs",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2417",2417,"amren.com","Henry Wolff","lapd investigating boyle heights vandalism as possible hate crimes sparked by gentrification fight","english","United States",77195,28604,"United States","United Kingdom","Netherlands",0.533,2.5,225,0.186,1751,"male","some college","home",2,0,3,463,233,42,188,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2418",2418,"survivopedia.com","Carmela Tyrell","10 problems that kill your rural survival","english","United States",127599,38106,"United States","Romania","United Kingdom",0.759,1.8,169,0.29,515,"female","graduate school","home",0,0,6,54,0,2,52,"bs",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2419",2419,"theeventchronicle.com","Editor","how led lighting may compromise your health","english","United States",128889,69931,"United States","Australia","Germany",0.73,1.4,152,0.298,1555,"male","college","home",0,0,6,1810,283,468,1059,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420",2420,"freedomoutpost.com","Ileana Johnson","free market economic recovery with trump or global collectivism with hillary","english","United States",129590,34606,"United States","Canada","United Kingdom",0.651,2.1,209,0.068,2213,"male","some college","home",0,0,80,23,2,4,17,"bs",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2421",2421,"realfarmacy.com","Ariana","millions of lives endangered by 55,000 gallon pipeline spill","english","United States",41444,18286,"United States","Canada","Australia",0.858,1.21,160,0.069,1984,"female","college","home",0,1,56,12344,1644,2495,8205,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2422",2422,"whatreallyhappened.com","Mike Rivero","the death of john kennedythe media helped sell the lie of the lone assassin.","english","United States",60066,21595,"United States","Canada","Australia",0.863,1.15,151,0.104,4960,"male","graduate school","home",0,0,374,1,0,0,1,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423",2423,"liberalamerica.org","Darrell Lucus","senate democrats to fbi: put up or shut up about emails (tweets)","english","United States",289669,69778,"United States","Canada","United Kingdom",0.862,1.2,158,0.124,653,"female","graduate school","home",0,0,15,0,0,0,0,"bs",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2424",2424,"survivopedia.com","Mandy Wong","top 20 home remedies for stuffy nose","english","United States",127599,38106,"United States","Romania","United Kingdom",0.759,1.8,169,0.29,515,"female","graduate school","home",0,0,6,54,0,2,52,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425",2425,"counterpunch.org","Norman Pollack","the election: does it matter who wins?","english","United States",32154,12150,"United States","United Kingdom","Canada",0.618,2.04,209,0.205,13259,"male","graduate school","home",1,0,138,648,151,197,300,"bs",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2426",2426,"vdare.com","Steve Sailer","chicago criminals not really into world series, evidently (17 dead, 41 wounded over halloween)","english","United States",104180,28947,"United States","United Kingdom","Canada",0.526,2.5,237,0.104,3127,"male","graduate school","home",18,0,4,2450,315,835,1300,"bs",-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2427",2427,"abovetopsecret.com","ConnectDots","mary rodwells new book the new human","english","United States",25608,9223,"United States","United Kingdom","Canada",0.557,2.95,336,0.377,6671,"male","some college","home",0,0,31,0,0,0,0,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2428",2428,"theunrealtimes.com","Ashwin Kumar","liberals urge nasa to release satellite map of diwali pollutionù in india","english","United States",655939,73857,"India","Canada","United Kingdom",0.862,1.6,88,0.654,302,"male","graduate school","work",0,0,19,0,0,0,0,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2429",2429,"voltairenet.org","voltairenet.org","öæΩÒÜµøÒÜ∏Òè ∑∞ø∏ÒÅ∫∞ ÒæÒÅÒÅ∏πÒÅ∫æ≥æ øÒµ¥ÒÅµ¥∞ÒÇµÒúÒÅÒÇ≤∞","russian","United States",27090,2842,"France","Germany","Spain",0.624,1.87,164,0.205,8696,"male","graduate school","home",0,0,68,21237,2284,5005,13948,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430",2430,"elmundotoday.com","Javi Ramos","trump seguir„° viviendo en su domicilio particular al considerar que la casa blanca es un cuchitrilù","spanish","Spain",34709,1379,"Spain","France","Mexico",0.698,1.78,166,0.188,1480,"male","graduate school","work",0,0,3,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2431",2431,"yournewswire.com","Sean Adl-Tabatabai","hillary clinton cancels public events amid media blackout","english","United Kingdom",20425,9553,"United States","United Kingdom","Australia",0.804,1.5,179,0.108,9391,"male","graduate school","home",0,0,42,0,0,0,0,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2432",2432,"silverdoctors.com","The Doc","will obama suspend presidential election if hillary is forced out by comeys new fbi email investigation?","english","United States",55978,20863,"United States","United Kingdom","Germany",0.553,2.21,282,0.076,1519,"male","college","home",0,0,60,38,17,16,5,"bs",-2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2433",2433,"thepoke.co.uk","Poke Staff","tollywood rugby is much better than other forms of rugby","english","United Kingdom",23398,1944,"United Kingdom","United States","Australia",0.78,1.71,177,0.1,1236,"female","graduate school","work",0,0,1,56,2,5,49,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2434",2434,"voltairenet.org","Osman Soysal","birleÂˇik krall‰±k, suriyede cihat„ß‰±lar‰± e‰ˇitmeye yeniden baÂˇl‰±yor","turkish","United States",27090,2842,"France","Germany","Spain",0.624,1.87,164,0.205,8696,"male","graduate school","home",0,0,68,21237,2284,5005,13948,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2435",2435,"rbth.com","TASS","russias patrol ship yaroslav mudry arrives in cuba on visit","english","Russia",18005,8184,"United States","United States","France",0.728,1.86,196,0.337,4443,"male","graduate school","work",0,0,0,2486,114,1399,971,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2436",2436,"silverdoctors.com","The Doc","bullion banks pass the parcel on el salvadors gold reserves","english","United States",55978,20863,"United States","United Kingdom","Germany",0.553,2.21,282,0.076,1519,"male","college","home",0,0,60,38,17,16,5,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2437",2437,"shtfplan.com","Contributing Author","mantracker: how to be one and how to avoid one: the hunter can become the hunted at any timeù","english","United States",53492,12576,"United States","Canada","Italy",0.637,1.67,196,0.049,3191,"male","some college","home",1,0,74,27,3,5,19,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2438",2438,"abovetopsecret.com","xuenchen","the latest: clinton to unveil anti-bullying plan","english","United States",25608,9223,"United States","United Kingdom","Canada",0.557,2.95,336,0.377,6671,"male","some college","home",0,0,31,0,0,0,0,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2439",2439,"occupydemocrats.com","Colin Taylor","students at black college just got beaten and maced for protesting kkks david duke","english","United States",111495,68251,"United States","Canada","United Kingdom",0.776,1.6,187,0.062,1112,"female","college","home",0,0,66,37742,1747,24149,11846,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440",2440,"nakedcapitalism.com","jgordon","comment on links 10/29/16 by jgordon","english","United States",75529,18299,"United States","South Africa","Canada",0.581,1.96,182,0.084,4815,"male","some college","work",0,0,56,64,13,27,24,"bs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2441",2441,"conservativetribune.com","Wilmot Proviso","report: megyn trashes trump, newt then murdoch announces replacements are available","english","United States",772,202,"United States","Canada","United Kingdom",0.718,1.85,247,0.025,6776,"male","some college","home",0,0,226,1170,89,587,494,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2442",2442,"twitchy.com","Brett T.","project veritas: bartender who recorded romneys 47 percent speech was part of òcoordinated operation","english","United States",17678,3658,"United States","Canada","United Kingdom",0.583,3.06,301,0.074,3170,"male","some college","home",0,14,267,547,59,55,433,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2443",2443,"washingtonsblog.com","DavidSwanson","michael moore owes me $4.99","english","United States",171005,52050,"United States","Sweden","Canada",0.731,1.4,140,0.189,4873,"male","some college","home",0,0,56,0,0,0,0,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2444",2444,"dailystormer.com","Sven Longshanks","the daily traditionalist: the calais cancer metastasizes","english","United States",1397538,62478,"United States","Canada","United Kingdom",0.982,1,722,0.018,1750,"male","some college","home",1,0,22,6391,2994,2010,1387,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2445",2445,"jewsnews.co.il","admin","top british general warns of nuclear war with russia; the end of life as we know itù","english","United States",82617,42004,"United States","United Kingdom","Australia",0.796,1.4,159,0.033,1075,"male","some college","home",0,0,81,7795,867,2547,4381,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2446",2446,"whydontyoutrythis.com","Dikran Arakelian (noreply@blogger.com)","these 10 photos show what happens when you stop drinking","english","United States",205333,136641,"United States","India","Canada",0.836,1.2,141,0.22,1009,"male","graduate school","home",0,0,15,1,0,0,1,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2447",2447,"occupydemocrats.com","Natalie Dickinson","fans asked george takei to tweet something positive about trump. he did, and its perfect","english","United States",111495,68251,"United States","Canada","United Kingdom",0.776,1.6,187,0.062,1112,"female","college","home",0,0,66,37742,1747,24149,11846,"bs",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2448",2448,"godlikeproductions.com","Anonymous Coward (UID 73271104)","gop cites success in limiting voter fraud","english","United States",11034,3351,"United States","South Korea","United Kingdom",0.194,9.79,273,0.133,4092,"male","some college","home",0,0,12,7832,2341,774,4717,"bs",-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2449",2449,"abovetopsecret.com","theantediluvian","busted! pro-trump pac rep admits to voter suppression campaign targeting blacks, suburban mothers","english","United States",25608,9223,"United States","United Kingdom","Canada",0.557,2.95,336,0.377,6671,"male","some college","home",0,0,31,0,0,0,0,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2450",2450,"thedailywtf.com","Remy Porter","no account for you","english","United States",98251,66888,"United States","Switzerland","India",0.55,3.1,212,0.225,2216,"male","graduate school","work",0,0,69,8,0,0,8,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
